text,label
"How to print a number using commas as thousands separators How do I print an integer with commas as thousands separators?
1234567   ⟶   1,234,567

It does not need to be locale-specific to decide between periods and commas.",66
"Sort ArrayList of custom Objects by property I read about sorting ArrayLists using a Comparator but in all of the examples people used compareTo which according to some research is a method for Strings.

I wanted to sort an ArrayList of custom ...",115
"How do I iterate through two lists in parallel? I have two iterables, and I want to go over them in pairs:
foo = [1, 2, 3]
bar = [4, 5, 6]

for (f, b) in iterate_together(foo, bar):
    print(""f:"", f, "" |  b:"", b)

That should ...",66
"How are zlib, gzip and zip related? What do they have in common and how are they different? [closed] The compression algorithm used in zlib is essentially the same as that in gzip and zip. What are gzip and zip? How are they different and how are they same?

Mod note: This post is off-topic, but the ...",28
"How do I install a Python package with a .whl file? I'm trying to install a Python package on Windows, using Christoph Gohlke's Windows binaries here:
http://www.lfd.uci.edu/~gohlke/pythonlibs/#jpype
The package is made available here as a .whl file. ...",66
"How to execute a JavaScript function when I have its name as a string I have the name of a function in JavaScript as a string. How do I convert that into a function pointer so I can call it later?

Depending on the circumstances, I may need to pass various arguments ...",105
"Git replacing LF with CRLF On a Windows machine, I added some files using git add.
I got warnings saying:

LF will be replaced by CRLF

What are the ramifications of this conversion?",63
When should you use a class vs a struct in C++? [duplicate] In what scenarios is it better to use a struct vs a class in C++?,37
"Reference - What does this error mean in PHP? What is this?
This is a number of answers about warnings, errors, and notices you might encounter while programming PHP and have no clue how to fix them. This is also a Community Wiki, so everyone is ...",73
"How to resolve java.lang.NoClassDefFoundError: javax/xml/bind/JAXBException I have some code that uses JAXB API classes which have been provided as a part of the JDK in Java 6/7/8.  When I run the same code with Java 9, at runtime I get errors indicating that JAXB classes can ...",115
"How to have 'git log' show filenames like 'svn log -v' SVN's log has a ""-v"" mode that outputs filenames of files changed in each commit, like so:
jes5199$ svn log -v
------------------------------------------------------------------------
r1 |   ...",76
How do I connect to a MySQL Database in Python? How do I connect to a MySQL database using a python program?,66
"jQuery get specific option tag text Suppose I have a drop-down list like:
<select id='list'>
    <option value='1'>Option A</option>
    <option value='2'>Option B</option>
    <option value='3'>...",105
Fastest way to check if a value exists in a list What is the fastest way to check if a value exists in a very large list (with millions of values) and what its index is?,66
"How can I sanitize user input with PHP? Is there a catchall function somewhere that works well for sanitizing user input for SQL injection and XSS attacks, while still allowing certain types of HTML tags?",73
"What is the difference between public, private, and protected inheritance? What is the difference between public, private, and protected inheritance in C++?",37
"Easy interview question got harder: given numbers 1..100, find the missing number(s) given exactly k are missing I had an interesting job interview experience a while back. The question started really easy:

Q1: We have a bag containing numbers 1, 2, 3, …, 100. Each number appears exactly once, so there are 100 ...",89
"How to install a previous exact version of a NPM package? I used nvm to download node v0.4.10 and installed npm to work with that version of node. 

I am trying to install express using 

npm install express -g
and I get an error that express requires node ...",46
"How to search a Git repository by commit message? I checked some source code into Git with the commit message ""Build 0051"".
However, I can't seem to find that source code any more - how do I extract this source from the Git repository, ...",25
"How do I check if a string contains another string in Objective-C? How can I check if a string (NSString) contains another smaller string?

I was hoping for something like:

NSString *string = @""hello bla bla"";
NSLog(@""%d"",[string containsSubstring:@""hello""]);
But ...",74
"Check if a variable is of function type Suppose I have any variable, which is defined as follows:

var a = function() {/* Statements */};
I want a function which checks if the type of the variable is function-like. i.e. :

function foo(v) {...",105
"What is the difference between HEAD^ and HEAD~ in Git? HEAD^ (caret) and HEAD~ (tilde) are both used to obtain a parent commit of HEAD. They can also end in numbers, e.g. HEAD^2 and HEAD~3. They seem similar. What are the differences?",25
"How do I turn a C# object into a JSON string in .NET? I have classes like these:
class MyDate
{
    int year, month, day;
}

class Lad
{
    string firstName;
    string lastName;
    MyDate dateOfBirth;
}

And I would like to turn a Lad object into a ...",23
"How can I disable the UITableView selection? When you tap a row in a UITableView, the row is highlighted and selected. Is it possible to disable this so tapping a row does nothing?",74
"How can I do Base64 encoding in Node.js? Does Node.js have built-in Base64 encoding yet?
The reason why I ask this is that final() from crypto can only output hexadecimal, binary or ASCII data. For example:
var cipher = crypto.createCipheriv(...",46
"Propagate all arguments in a Bash shell script I am writing a very simple script that calls another script, and I need to propagate the parameters from my current script to the script I am executing.
For instance, my script name is foo.sh and ...",49
"Usage of __slots__? What is the purpose of __slots__ in Python — especially with respect to when I would want to use it, and when not?",66
"Should I put #! (shebang) in Python scripts, and what form should it take? Should I put the shebang in my Python scripts? In what form?

#!/usr/bin/env python 
or

#!/usr/local/bin/python
Are these equally portable? Which form is used most?

Note: the tornado project uses ...",66
What is an example of the Liskov Substitution Principle? I have heard that the Liskov Substitution  Principle (LSP) is a fundamental principle of object oriented design. What is it and what are some examples of its use?,6
"How do I use extern to share variables between source files? I know that global variables in C sometimes have the extern keyword. What is an extern variable? What is the declaration like? What is its scope?

This is related to sharing variables across source ...",37
"Remove all whitespace in a string I want to eliminate all the whitespace from a string, on both ends, and in between words.
I have this Python code:
def my_handle(self):
    sentence = ' hello  apple  '
    sentence.strip()

But that ...",66
"Convert tabs to spaces in Notepad++ How do I convert tabs to spaces in Notepad++? 

I found a webpage that suggests it's possible, but I couldn't find any information about how to do it. 

I would like to be able to do that, because ...",92
"How do I sort a list of objects based on an attribute of the objects? I have a list of Python objects that I want to sort by a specific attribute of each object:
[Tag(name=""toe"", count=10), Tag(name=""leg"", count=2), ...]

How do I sort the list by ....",66
"What are the possible values of the Hibernate hbm2ddl.auto configuration and what do they do I really want to know more about the update, export and the values that could be given to hibernate.hbm2ddl.auto
I need to know when to use the update and when not? And what is the alternative?

These ...",115
"How can you encode/decode a string to Base64 in JavaScript? I have a PHP script that can encode a PNG image to a Base64 string.

I'd like to do the same thing using JavaScript. I know how to open files, but I'm not sure how to do the encoding. I'm not used to ...",105
"How can I develop for iPhone using a Windows development machine? Is there any way to tinker with the iPhone SDK on a Windows machine? Are there plans for an iPhone SDK version for Windows?

The only other way I can think of doing this is to run a Mac VM image on a ...",74
How to call shell commands from Ruby How do I call shell commands from inside of a Ruby program? How do I then get output from these commands back into Ruby?,83
"Are multi-line strings allowed in JSON? [closed] Is it possible to have multi-line strings in JSON?
It's mostly for visual comfort so I suppose I can just turn word wrap on in my editor, but I'm just kinda curious.
I'm writing some data files in ...",107
WebSockets vs. Server-Sent events/EventSource [closed] Both WebSockets and Server-Sent Events are capable of pushing data to browsers. To me they seem to be competing technologies. What is the difference between them? When would you choose one over the ...,14
"Get difference between two lists with Unique Entries I have two lists in Python:
temp1 = ['One', 'Two', 'Three', 'Four']
temp2 = ['One', 'Two']

Assuming the elements in each list are unique, I want to create a third list with items from the first list ...",66
How do you test that a Python function throws an exception? How does one write a unit test that fails only if a function doesn't throw an expected exception?,66
"How to copy commits from one branch to another? I've got two branches from my master:
v2.1: (version 2) I've been working on for several months
wss: that I created yesterday to add one specific feature to my master (in production)
Is there a way to ...",25
"Defining a variable with or without export What is export for?

What is the difference between:

export name=value
and

name=value",72
"Another Git process seems to be running in this repository I'm trying to learn how to use Git and have created a small project with an HTML, CSS, and JavaScript file. I made a branch from my basically empty project and then made some changes to my code. I ...",25
"How do servlets work? Instantiation, sessions, shared variables and multithreading Suppose, I have a webserver which holds numerous servlets. For information passing among those servlets I am setting session and instance variables.

Now, if 2 or more users send request to this ...",115
"Why not use Double or Float to represent currency? I've always been told never to represent money with double or float types, and this time I pose the question to you: why? 

I'm sure there is a very good reason, I simply do not know what it is.",30
What is the maximum length of a valid email address? What is the maximum length of a valid email address? Is it defined by any standard?,35
"How do I get started with Node.js [closed] Are there any good resources to get started with Node.JS? Any good tutorials, blogs or books?

Of course, I have visited its official website http://nodejs.org/, but I didn't think the documentation ...",105
"Sort array by firstname (alphabetically) in JavaScript [duplicate] I got an array (see below for one object in the array) that I need to sort by firstname using JavaScript.
How can I do it?
var user = {
   bio: null,
   email:  ""user@domain.example"",
   ...",105
"You need to use a Theme.AppCompat theme (or descendant) with this activity Android Studio 0.4.5

Android documentation for creating custom dialog boxes: http://developer.android.com/guide/topics/ui/dialogs.html

If you want a custom dialog, you can instead display an ...",98
"Convert character to ASCII code in JavaScript How can I convert a character to its ASCII code using JavaScript?
For example:

get 10 from ""\n"".",105
What is event bubbling and capturing? What is the difference between event bubbling and capturing? When should one use bubbling vs capturing?,105
"Create Git branch with current changes I started working on my master branch thinking that my task would be easy. After a while I realized it would take more work and I want to do all this work in a new branch.  

How can I create a new ...",25
"How to upgrade Git on Windows to the latest version I just upgraded to Git 1.8.0.1 for Windows, from my previous version 1.7.9.mysysgit.0. I downloaded the new version from the Git site and installed through the normal Git installer EXE.
That said, ...",63
"Copy array items into another array I have a JavaScript array dataArray which I want to push into a new array newArray. Except I don't want newArray[0] to be dataArray. I want to push in all the items into the new array:

var newArray = ...",105
"How can I initialise a static Map? How would you initialise a static Map in Java?

Method one: static initialiser 
Method two: instance initialiser (anonymous subclass)
or
some other method?

What are the pros and cons of each?

Here ...",115
"Secure hash and salt for PHP passwords It is currently said that MD5 is partially unsafe. Taking this into consideration, I'd like to know which mechanism to use for password protection.

This question, Is “double hashing” a password less ...",73
"How to prevent buttons from submitting forms In the following page, with Firefox the remove button submits the form, but the add button does not.
How do I prevent the remove button from submitting the form?


function addItem() {
  var v = $('...",105
"What is the difference between a Docker image and a container? [closed] When using Docker, we start with a base image. We boot it up, create changes and those changes are saved in layers forming another image.

So eventually I have an image for my PostgreSQL instance and ...",59
"Pretty-print an entire Pandas Series / DataFrame I work with Series and DataFrames on the terminal a lot. The default __repr__ for a Series returns a reduced sample, with some head and tail values, but the rest missing.

Is there a builtin way to ...",66
"How to effectively work with multiple files in Vim I've started using Vim to develop Perl scripts and am starting to find it very powerful. 

One thing I like is to be able to open multiple files at once with:

vi main.pl maintenance.pl
and then hop ...",88
"How can I create a generic array in Java? Due to the implementation of Java generics, you can't have code like this:
public class GenSet<E> {
    private E a[];

    public GenSet() {
        a = new E[INITIAL_ARRAY_LENGTH]; // Error: ...",115
"How do I trim whitespace? Is there a Python function that will trim whitespace (spaces and tabs) from a string?
So that given input ""  \t example string\t  "" becomes ""example string"".",66
"Visual Studio Code Tab Key does not insert a tab I'm using Visual Studio Code as my code editor.
I did a search on google but wasn't able to find anything about my issue.
The issue is simple, pressing ⇥ Tab in the editor does nothing. I'm expecting ...",54
"Is quitting an application frowned upon? Moving on in my attempt to learn Android, I just read the following:
  Question: Does the user have a choice to kill the application 
  unless we put a menu option in to kill it? If no such option ...",98
"How to make Twitter Bootstrap menu dropdown on hover rather than click I'd like to have my Bootstrap menu automatically drop down on hover, rather than having to click the menu title. I'd also like to lose the little arrows next to the menu titles.",119
"Git: Create a branch from unstaged/uncommitted changes on master Context: I'm working on master adding a simple feature. After a few minutes I realize it was not so simple and it should have been better to work into a new branch.

This always happens to me and I ...",25
"Set select option 'selected', by value I have a select field with some options in it. Now I need to select one of those options with jQuery. But how can I do that when I only know the value of the option that must be selected?
I have the ...",86
"How can I center text (horizontally and vertically) inside a div block? I have a div set to display:block (90px height and width), and I have some text inside.
I need the text to be aligned in the center both vertically and horizontally.
I have tried text-align:center, ...",14
"What is a cross-platform way to get the home directory? I need to get the location of the home directory of the current logged-on user. Currently, I've been using the following on Linux:
os.getenv(""HOME"")

However, this does not work on Windows. ...",66
"Format JavaScript date as yyyy-mm-dd I have a date with the format Sun May 11,2014. How can I convert it to 2014-05-11 using JavaScript?



function taskDate(dateMilli) {
    var d = (new Date(dateMilli) + '').split(' ');
    d[2] = ...",105
"Git push results in ""Authentication Failed"" I have been using GitHub for a little while, and I have been fine with git add, git commit, and git push, so far without any problems. Suddenly I am having an error that says:

fatal: Authentication ...",25
What is the difference between statically typed and dynamically typed languages? What does it mean when we say a language is dynamically typed versus statically typed?,31
"How to install an npm package from GitHub directly Trying to install modules from GitHub results in this error:

ENOENT error on package.json.

Easily reproduced using express:
npm install https://github.com/visionmedia/express throws error.
npm ...",116
"What are ""named tuples"" in Python? What are named tuples and how do I use them?
When should I use named tuples instead of normal tuples, or vice versa?
Are there ""named lists"" too? (i.e. mutable named tuples)
For the last ...",66
"How do you remove all the options of a select box and then add one option and select it with jQuery? Using core jQuery, how do you remove all the options of a select box, then add one option and select it?

My select box is the following.

<Select id=""mySelect"" size=""9""> </Select>
EDIT: ...",105
"Getting error: Peer authentication failed for user ""postgres"", when trying to get pgsql working with rails I'm getting the error:

FATAL: Peer authentication failed for user ""postgres""
when I try to make postgres work with Rails. 

Here's my pg_hba.conf, my database.yml, and a dump of the full trace.

I ...",1
"How to concatenate (join) items in a list to a single string [duplicate] How do I concatenate a list of strings into a single string?
For example, given ['this', 'is', 'a', 'sentence'], how do I get ""this-is-a-sentence""?

For handling a few strings in separate ...",66
"How do I ""select Android SDK"" in Android Studio? After a successful import of an Eclipse-Android-Project into ""Android Studio 1.4"", I get the error
""Please select Android SDK""

when I click on the button to run the application in ...",98
"Converting an object to a string How can I convert a JavaScript object into a string?

Example:

var o = {a:1, b:2}
console.log(o)
console.log('Item: ' + o)
Output:
  Object { a=1, b=2} // very nice readable output :)
  Item: [object ...",105
"Android SDK installation doesn't find JDK I'm trying to install the Android SDK on my Windows 7 x64 System.  

jdk-6u23-windows-x64.exe is installed, but the Android SDK setup refuses to proceed because it doesn't find the JDK installation.

...",115
"How can I move a tag on a git branch to a different commit? I created a tag on the master branch called v0.1 like this:

git tag -a v0.1
But then I realized there were still some changes I needed to merge into master for release 0.1, so I did that. But now my ...",25
How to convert list to string [duplicate] How can I convert a list to a string using Python?,66
"How can I pad an integer with zeros on the left? How do you left pad an int with zeros when converting to a String in java?

I'm basically looking to pad out integers up to 9999 with leading zeros (e.g. 1 = 0001).",115
"Get unique values from a list in python [duplicate] I want to get the unique values from the following list:

['nowplaying', 'PBS', 'PBS', 'nowplaying', 'job', 'debate', 'thenandnow']
The output which I require is:

['nowplaying', 'PBS', 'job', 'debate'...",66
"Ukkonen's suffix tree algorithm in plain English I feel a bit thick at this point. I've spent days trying to fully wrap my head around suffix tree construction, but because I don't have a mathematical background, many of the explanations elude me as ...",109
How to convert a string to lower or upper case in Ruby How do I take a string and convert it to lower or upper case in Ruby?,83
"Angular: conditional class with *ngClass What is wrong with my Angular code? I am getting the following error:

Cannot read property 'remove' of undefined at BrowserDomAdapter.removeClass

<ol>
  <li *ngClass=""{active: step==='...",105
"Dealing with ""java.lang.OutOfMemoryError: PermGen space"" error Recently I ran into this error in my web application:
  java.lang.OutOfMemoryError: PermGen space
It's a typical Hibernate/JPA + IceFaces/JSF application running on Tomcat 6 and JDK 1.6.
Apparently ...",47
How can I revert uncommitted changes including files and folders? Is there a Git command to revert all uncommitted changes in a working tree and index and to also remove newly created files and folders?,25
"What are POD types in C++? [duplicate] I've come across this term POD-type a few times.
What does it mean?",37
"Using ls to list directories and their total sizes [closed] Is it possible to use ls in Unix to list the total size of a sub-directory and all its contents as opposed to the usual 4K that (I assume) is just the directory file itself?

total 12K
drwxrwxr-x  6 **...",72
"Center a column using Twitter Bootstrap How do I center a div of one column size within the container (12 columns) in Twitter Bootstrap 3?


.centered {
  background-color: red;
}
<!-- Latest compiled and minified CSS -->
<link ...",119
"Error: Can't set headers after they are sent to the client I'm fairly new to Node.js and I am having some issues.

I am using Node.js 4.10 and Express 2.4.3.

When I try to access http://127.0.0.1:8888/auth/facebook, i'll be redirected to http://127.0.0.1:...",105
"MySQL error code: 1175 during UPDATE in MySQL Workbench I want to update the column visited to give it the value 1. I tried this command in the SQL editor inside MySQL workbench:
UPDATE tablename SET columnname=1;

But I get an error that says:

You are ...",45
"How do I retrieve an HTML element's actual width and height? How can I calculate the width and height of a <div> element, so as to be able to center it in the browser's display (viewport)? What browsers support each technique?",105
"Serializing to JSON in jQuery [duplicate] I need to serialize an object to JSON. I'm using jQuery. Is there a ""standard"" way to do this?

My specific situation: I have an array defined as shown below:

var countries = new Array();
countries[0]...",105
"How can one change the timestamp of an old commit in Git? The answers to How to modify existing, unpushed commits? describe a way to amend previous commit messages that haven't yet been pushed upstream.  The new messages inherit the timestamps of the ...",25
"In Node.js, how do I ""include"" functions from my other files? Let's say I have a file called app.js. Pretty simple:

var express = require('express');
var app = express.createServer();
app.set('views', __dirname + '/views');
app.set('view engine', 'ejs');
app....",105
"How to get the browser to navigate to URL in JavaScript [duplicate] What is the best (correct, modern, cross-browser, safe) way to get a web browser to navigate to a URL of your choice using JavaScript?",105
"Alternatives for returning multiple values from a Python function [closed] The canonical way to return multiple values in languages that support it is often tupling.
Option: Using a tuple
Consider this trivial example:
def f(x):
  y0 = x + 1
  y1 = x * 3
  y2 = y0 ** y3
  ...",66
"How to reload .bash_profile from the command line How can I reload file .bash_profile from the command line?
I can get the shell to recognize changes to .bash_profile by exiting and logging back in, but I would like to be able to do it on demand.",49
"Return multiple values in JavaScript? I am trying to return two values in JavaScript. Is this possible?  

var newCodes = function() {  
    var dCodes = fg.codecsCodes.rs;
    var dCodes2 = fg.codecsCodes2.rs;
    return dCodes, dCodes2;
...",105
"What is the difference between String.slice and String.substring? Does anyone know what the difference is between these two methods?

String.prototype.slice
String.prototype.substring",105
"How to mock void methods with Mockito How to mock methods with void return type? 

I implemented an observer pattern but I can't mock it with Mockito because I don't know how.

And I tried to find an example on the Internet but didn't ...",115
"Can't create handler inside thread that has not called Looper.prepare() What does the following exception mean; how can I fix it?

This is the code:

Toast toast = Toast.makeText(mContext, ""Something"", Toast.LENGTH_SHORT);
This is the exception:

java.lang....",98
"How does the SQL injection from the ""Bobby Tables"" XKCD comic work? Just looking at:
(Source: https://xkcd.com/327/)

What does this SQL do:

Robert'); DROP TABLE STUDENTS; --
I know both ' and -- are for comments, but doesn't the word DROP get commented as well since ...",48
How to apply CSS to iframe? I have a simple page that has some iframe sections (to display RSS links). How can I apply the same CSS format from the main page to the page displayed in the iframe?,14
"Colors in JavaScript console Can Chrome's built-in JavaScript console display colors?

I want errors in red, warnings in orange and console.log's in green. Is that possible?",105
"SQL Update from One Table to Another Based on a ID Match I have a database with account numbers and card numbers. I match these to a file to update any card numbers to the account number so that I am only working with account numbers.
I created a view ...",12
"Switch statement for multiple cases in JavaScript I need multiple cases in switch statement in JavaScript, Something like:
switch (varName)
{
   case ""afshin"", ""saeed"", ""larry"":
       alert('Hey');
       break;

   ...",105
"Difference between CR LF, LF and CR line break types I'd like to know the difference (with examples if possible) between
CR LF (Windows), LF (Unix) and CR (Macintosh) line break types.",19
Get list of all tables in Oracle? How do I query an Oracle database to display the names of all tables in it?,12
Git: Find the most recent common ancestor of two branches How to find the most recent common ancestor of two Git branches?,25
"How do I clear/delete the current line in terminal? [closed] If I'm using terminal and typing in a line of text for a command, is there a hotkey or any way to clear/delete that line?

For example, if my current line/command is something really long like:

> ...",49
"Create ArrayList from array Element[] array = {new Element(1), new Element(2), new Element(3)};

How do I convert the above variable of type Element[] into a variable of type ArrayList<Element>?
ArrayList<Element> ...",115
"Make an existing Git branch track a remote branch? I know how to make a new branch that tracks remote branches, but how do I make an existing branch track a remote branch?

I know I can just edit the .git/config file, but it seems there should be an ...",25
"Loop through an array in JavaScript In Java, you can use a for loop to traverse objects in an array as follows:
String[] myStringArray = {""Hello"", ""World""};
for (String s : myStringArray) {
    // Do something
}

Can ...",105
"Proper use cases for Android UserManager.isUserAGoat()? I was looking at the new APIs introduced in Android 4.2.
While looking at the UserManager class I came across the following method:
public boolean isUserAGoat()

  
  Used to determine whether the ...",115
"How can I use a global variable in a function? How do I create or use a global variable inside a function?
How do I use a global variable that was defined in one function inside other functions?

Failing to use the global keyword where appropriate ...",66
"How do I efficiently iterate over each entry in a Java Map? If I have an object implementing the Map interface in Java and I wish to iterate over every pair contained within it,  what is the most efficient way of going through the map?

Will the ordering of ...",115
"Is floating-point math broken? Consider the following code:
0.1 + 0.2 == 0.3  ->  false

0.1 + 0.2         ->  0.30000000000000004

Why do these inaccuracies happen?",22
"Remove a file from a Git repository without deleting it from the local filesystem I want to remove a file from my repository.
git rm file_to_remove.txt

will remove the file from the repository, but it will also remove the file from the local file system. How do I remove this file ...",25
"Move existing, uncommitted work to a new branch in Git I started some work on a new feature and after coding for a bit, I decided this feature should be on its own branch. 

How do I move the existing uncommitted changes to a new branch and reset my ...",25
"View the change history of a file using Git versioning How do I view the history of an individual file with complete details of what has changed?
git log -- [filename] shows me the commit history of a file, but how do I see the file content that changed?",25
How do I get the current time in Python? How do I get the current time in Python?,66
What are the differences between a pointer variable and a reference variable? What is the difference between a pointer variable and a reference variable?,37
"What is the JavaScript version of sleep()? Is there a better way to engineer a sleep in JavaScript than the following pausecomp function (taken from here)?

function pausecomp(millis)
{
    var date = new Date();
    var curDate = null;
    do ...",105
How do I cast int to enum in C#? How do I cast an int to an enum in C#?,23
"How can I catch multiple exceptions in one line? (in the ""except"" block) I know that I can do:
try:
    # do something that may fail
except:
    # do this if ANYTHING goes wrong

I can also do this:
try:
    # do something that may fail
except IDontLikeYouException:
    # ...",66
"How do you auto format code in Visual Studio? I know Visual Studio can auto format to make my methods and loops indented properly, but I cannot find the setting.",43
"push_back vs emplace_back I'm a bit confused regarding the difference between push_back and emplace_back.
void emplace_back(Type&& _Val);
void push_back(const Type& _Val);
void push_back(Type&& _Val);

As ...",37
"How to ""comment-out"" (add comment) in a batch/cmd? I have a batch file that runs several python scripts that do table modifications.  
I want to have users comment out the 1-2 python scripts that they don't want to run, rather than removing them from ...",87
"How to pass command line arguments to a rake task I have a rake task that needs to insert a value into multiple databases.  

I'd like to pass this value into the rake task from the command line, or from another rake task.

How can I do this?",83
"Has Django served an excess of 100k daily visits? [closed] I'm building a web application with Django. The reasons I chose Django were:

I wanted to work with free/open-source tools.
I like Python and feel it's a long-term language, whereas regarding Ruby I ...",66
"How to display Base64 images in HTML I'm having trouble displaying a Base64 image inline.
How can I do it?
<!DOCTYPE html>
<html>
  <head>
    <title>Display Image</title>
  </head>
  <body>
    &...",14
"Convert ArrayList<String> to String[] array [duplicate] I'm working in the android environment and have tried the following code, but it doesn't seem to be working.

String [] stockArr = (String[]) stock_list.toArray();
If I define as follows:

String [] ...",115
"Find which version of package is installed with pip Using pip, is it possible to figure out which version of a package is currently installed?

I know about pip install XYZ --upgrade but I am wondering if there is anything like pip info XYZ.  If not ...",66
"How do I pause my shell script for a second before continuing? I have only found how to wait for user input. However, I only want to pause so that my while true doesn't crash my computer. 

I tried pause(1), but it says -bash: syntax error near unexpected token '...",49
"How do I get ASP.NET Web API to return JSON instead of XML using Chrome? Using the newer ASP.NET Web API, in Chrome I am seeing XML - how can I change it to request JSON so I can view it in the browser? I do believe it is just part of the request headers, am I correct in ...",107
Switch focus between editor and integrated terminal Does anyone know the keyboard shortcut (Mac and Linux) to switch the focus between editor and integrated terminal in Visual Studio Code?,54
"How to understand nil vs. empty vs. blank in Ruby I find myself repeatedly looking for a clear definition of the differences of nil?, blank?, and empty? in Ruby on Rails.  Here's the closest I've come:
blank? objects are false, empty, or a whitespace ...",1
"When should I use git pull --rebase? I know of some people who use git pull --rebase by default and others who insist never to use it.  I believe I understand the difference between merging and rebasing, but I'm trying to put this in the ...",25
How to subtract a day from a date? I have a Python datetime.datetime object. What is the best way to subtract one day?,66
"Returning IEnumerable<T> vs. IQueryable<T> What is the difference between returning IQueryable<T> vs. IEnumerable<T>, when should one be preferred over the other?
IQueryable<Customer> custs = from c in db.Customers
where c....",23
"How to .gitignore all files/folder in a folder, but not the folder itself? [duplicate] I want to check in a blank folder to my Git repository. Effectively, I need to ignore all of the files and folders within the folder, but not the folder itself. How can I do this? What should I put in ...",25
"Get property value from string using reflection I am trying implement the Data transformation using Reflection1 example in my code.
The GetSourceValue function has a switch comparing various types, but I want to remove these types and properties ...",23
"Set environment variables from file of key/value pairs TL;DR: How do I export a set of key/value pairs from a text file into the shell environment?

For the record, below is the original version of the question, with examples.
I'm writing a script in bash ...",49
"How do I display an alert dialog on Android? I want to display a dialog/popup window with a message to the user that shows ""Are you sure you want to delete this entry?"" with one button that says 'Delete'. When Delete is touched, it should delete ...",98
How to create a checkbox with a clickable label? How can I create an HTML checkbox with a label that is clickable (this means that clicking on the label turns the checkbox on/off)?,14
"Is there a simple way to delete a list element by value? I want to remove a value from a list if it exists in the list (which it may not).
a = [1, 2, 3, 4]
b = a.index(6)

del a[b]
print(a)

The above gives the error:
ValueError: list.index(x): x not in ...",66
"Check whether a string matches a regex in JS I want to use JavaScript (I can also use jQuery) to do check whether a string matches the regex ^([a-z0-9]{5,})$, and get a true or false result.
match() seems to check whether part of a string ...",105
"Remove a symlink to a directory [closed] I have a symlink to an important directory. I want to get rid of that symlink, while keeping the directory behind it.
I tried rm and get back rm: cannot remove 'foo'.
I tried rmdir and got back rmdir: ...",72
"Upgrading Node.js to the latest version So, I have Node.js installed and now when I tried to install Mongoosejs, I got an error telling me that I don't have the needed version of Node.js (I have v0.4.11 and v0.4.12 is needed).
How can I ...",46
"Android ""Only the original thread that created a view hierarchy can touch its views."" I've built a simple music player in Android. The view for each song contains a SeekBar, implemented like this: 

public class Song extends Activity implements OnClickListener,Runnable {
    private ...",98
"Collection was modified; enumeration operation may not execute I can't get to the bottom of this error, because when the debugger is attached, it does not seem to occur.

Collection was modified; enumeration operation may not execute

Below is the code.
This is a ...",23
"pip install from git repo branch Trying to pip install a repo's specific branch. Google tells me to
pip install https://github.com/user/repo.git@branch

The branch's name is issue/34/oscar-0.6 so I did pip  install https://github.com/...",66
"How to replace innerHTML of a div? How could I achieve the following:
document.all.regTitle.innerHTML = 'Hello World';

Using jQuery where regTitle is my div id?",105
"Convert list of dictionaries to a pandas DataFrame How can I convert a list of dictionaries into a DataFrame?
I want to turn
[{'points': 50, 'time': '5:00', 'year': 2010}, 
 {'points': 25, 'time': '6:00', 'month': ""february""}, 
 {'points':90,...",66
"Difference between del, remove, and pop on lists in Python Is there any difference between these three methods to remove an element from a list in Python?
a = [1, 2, 3]
a.remove(2)
a               # [1, 3]

a = [1, 2, 3]
del a[1]
a               # [1, 3]

a = ...",66
"List all environment variables from the command line Is it possible to list all environment variables from a Windows' command prompt?

Something equivalent to PowerShell's gci env: (or ls env: or dir env:).",63
"What's the difference between git reset --mixed, --soft, and --hard? I'm looking to split a commit up and not sure which reset option to use.

I was looking at the page In plain English, what does ""git reset"" do?, but I realized I don't really understand what ...",25
"In Bash, how can I check if a string begins with some value? I would like to check if a string begins with ""node"" e.g. ""node001"". Something like
if [ $HOST == node* ]
  then
  echo yes
fi

How can I do it correctly?

I further need to ...",109
Is there any difference between a GUID and a UUID? I see these two acronyms being thrown around and I was wondering if there are any differences between a GUID and a UUID?,114
"What do ""branch"", ""tag"" and ""trunk"" mean in Subversion repositories? I've seen these words a lot around Subversion (and I guess general repository) discussions.
I have been using SVN for my projects for the last few years, but I've never grasped the complete concept of ...",76
"Exclude a column using SELECT * [except columnA] FROM tableA? We all know that to select all columns from a table, we can use

SELECT * FROM tableA
Is there a way to exclude column(s) from a table without specifying all the columns?

SELECT * [except columnA] ...",12
"Selecting element by data attribute with jQuery Is there an easy and straight-forward method to select elements based on their data attribute?  For example, select all anchors that has data attribute named customerID which has value of 22.  

I am ...",86
"What are Long-Polling, Websockets, Server-Sent Events (SSE) and Comet? I have tried reading some articles, but I am not very clear on the concepts yet.

Would someone like to take a shot at explaining to me what these technologies are:
Long Polling
Server-Sent Events
...",73
"Convert a String representation of a Dictionary to a dictionary How can I convert the str representation of a dictionary, such as the following string, into a dict?
s = ""{'muffin' : 'lolz', 'foo' : 'kitty'}""

I prefer not to use eval. What else can I use?...",66
"Search all of Git history for a string [duplicate] I have a code base which I want to push to GitHub as open source. In this Git-controlled source tree, I have certain configuration files which contain passwords. I made sure not to track this file and ...",25
Deserialize JSON into C# dynamic object? [duplicate] Is there a way to deserialize JSON content into a C# dynamic type? It would be nice to skip creating a bunch of classes in order to use the DataContractJsonSerializer.,23
